Order_Id,Order_Date,Ship_Date,Customer_Name,Customer_Id,Customer_Segment,Product_Id,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount (%),Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Status,Supplier_Name,Supplier_Email,Stock_left,Auto_recorder,Recorder_Quantity
ord10111,20-11-2025,27-11-2025,Denise Martin,cust3335,Home Office,prod634,calculator,office supply,East,Tennessee,West Carolyn,1,1603,5,1522.85,1259.77,263.08,Cash,Returned,Miller Inc,hartjason@flores.com,31,No,0
ord10112,20-08-2024,23-08-2024,Jody Mcgee,cust8974,Corporate,prod641,sugar,grocery,South,Georgia,Reyesview,5,5660,5,26885,21820.41,5064.59,UPI,Delivered,Henderson-Gonzales,thompsonpeter@huffman-rangel.com,82,No,0
ord10113,24-05-2024,26-05-2024,Dr. Donna Potts,cust9285,Consumer,prod234,tablet,electronics,South,Ohio,Martinezburgh,9,4738,20,34113.6,23896.06,10217.54,Cash,Returned,Johnson-Doyle,jonesdennis@lowery.com,18,Yes,55
ord10114,23-08-2024,24-08-2024,Barbara Dean,cust5225,Corporate,prod748,keyboard,electronics,West,Texas,Port Hannah,10,3221,0,32210,24517.14,7692.86,Creditcard,Delivered,Roberts and Sons,tatevictoria@charles.biz,47,No,0
ord10115,08-11-2024,11-11-2024,Robert Pacheco,cust4020,Corporate,prod177,dinning-table,furniture,South,Idaho,Kelseyside,10,138,10,1242,812.38,429.62,Creditcard,Pending,Medina-Smith,amandamurray@perez.com,87,No,0
ord10116,29-12-2025,30-12-2025,Christopher Rivera,cust9799,Corporate,prod407,book-shelf,furniture,West,Minnesota,Elizabethfort,1,9710,0,9710,8334.7,1375.3,Creditcard,Pending,Dixon-Kim,amandasingleton@dyer.com,79,No,0
ord10117,20-01-2026,21-01-2026,Alexa Powers,cust1085,Consumer,prod978,keyboard,electronics,South,Florida,West Jameston,7,6744,25,35406,26046.16,9359.84,UPI,Pending,Hunter PLC,juanjones@perry.com,18,Yes,71
ord10118,21-11-2024,26-11-2024,Benjamin Lewis,cust5081,Corporate,prod549,file-folder,office supply,West,North Carolina,Edwardsstad,7,4599,20,25754.4,17542.51,8211.89,Creditcard,Pending,Stafford and Sons,bruceglover@williams-holt.info,32,No,0
ord10119,13-10-2024,20-10-2024,Amy Henderson,cust3046,Corporate,prod237,calculator,office supply,South,New Jersey,Stoneland,2,4124,0,8248,5616.79,2631.21,Creditcard,Cancelled,"Green, Perkins and Johnson",jason06@edwards.com,0,Yes,42
ord10120,06-04-2024,07-04-2024,Jason Thomas,cust6529,Home Office,prod918,book-shelf,furniture,West,California,Juliastad,5,7224,10,32508,25689.88,6818.12,UPI,Delivered,Lopez PLC,dedwards@patterson.com,10,Yes,87
ord10121,29-01-2026,04-02-2026,Bradley Lee,cust8768,Home Office,prod570,mouse,electronics,West,North Carolina,Roblesville,3,7199,20,17277.6,12322.94,4954.66,Cash,Delivered,Simmons-Harris,tina97@rodriguez-smith.com,44,No,0
ord10122,22-01-2026,26-01-2026,Bruce Sanchez,cust6718,Corporate,prod153,sofa,furniture,North,Kentucky,North Oliviaport,3,4086,20,9806.4,7687.18,2119.22,Cash,Cancelled,Torres-Young,tony72@morales.info,4,Yes,76
ord10123,12-11-2025,19-11-2025,Laura Young,cust4275,Consumer,prod263,study table,furniture,South,South Carolina,Martinezview,2,5765,20,9224,7244.89,1979.11,Netbanking,Returned,Moore-Wyatt,caldwelltimothy@bradford.info,40,No,0
ord10124,31-12-2025,01-01-2026,Lisa Mitchell,cust6280,Consumer,prod667,tablet,electronics,West,Tennessee,South Charlesland,2,2733,10,4919.4,4385.03,534.37,Netbanking,Delivered,Smith Group,rromero@ramos.com,26,No,0
ord10125,11-04-2024,15-04-2024,Dylan Williams,cust8043,Consumer,prod723,calculator,office supply,South,Massachusetts,Lake William,4,4563,5,17339.4,14999.75,2339.65,Cash,Returned,"Lopez, Nguyen and Sanders",keith02@kennedy.net,66,No,0
ord10126,24-08-2024,28-08-2024,Annette Phillips MD,cust2500,Home Office,prod491,dinning-table,furniture,North,Missouri,West Brandonchester,10,4395,5,41752.5,26601.48,15151.02,Cash,Returned,"Mendoza, Gomez and Diaz",richardslori@soto.com,30,No,0
ord10127,31-03-2025,01-04-2025,Jo Clayton,cust5473,Home Office,prod149,study table,furniture,North,Iowa,East Michael,3,6823,5,19445.55,13015.46,6430.09,Cash,Pending,"White, Cordova and Freeman",lambamanda@richard.org,77,No,0
ord10128,27-10-2024,31-10-2024,Sierra Hall,cust7081,Home Office,prod428,file-folder,office supply,North,Louisiana,Lake Laura,5,9447,5,44873.25,33996.15,10877.1,Cash,Pending,Snow-Sparks,staceybell@johnson.info,97,No,0
ord10129,16-09-2025,20-09-2025,Jordan Hoover,cust9727,Home Office,prod737,cooking-oil,grocery,West,Missouri,New Joshua,3,9597,0,28791,21989.17,6801.83,Cash,Delivered,"Evans, Collins and Tanner",brianhamilton@barnes.com,58,No,0
ord10130,10-10-2025,15-10-2025,Tyler Smith,cust2777,Home Office,prod293,dinning-table,furniture,North,West Virginia,Bishopfort,2,9238,20,14780.8,12304.38,2476.42,UPI,Cancelled,Cole Ltd,sanchezgregory@reynolds-ortiz.com,5,Yes,54
ord10131,31-10-2024,06-11-2024,Kristen Mckinney,cust5892,Home Office,prod786,calculator,office supply,West,North Carolina,Port Michele,1,7583,20,6066.4,4136.91,1929.49,UPI,Returned,"Gonzalez, Martinez and Gillespie",jeremy57@hanson-cisneros.org,92,No,0
ord10132,16-02-2024,22-02-2024,Melissa Lawson,cust1531,Home Office,prod653,juice-pack,grocery,East,Rhode Island,South Aaron,10,4290,10,38610,24637.8,13972.2,Cash,Cancelled,Sullivan PLC,steve55@burton.info,21,No,0
ord10133,07-07-2024,10-07-2024,Nancy Rodriguez,cust3411,Home Office,prod971,biscuits,grocery,East,Illinois,South Scottville,1,6918,0,6918,4736.55,2181.45,Cash,Returned,Horton Ltd,erika99@mckinney.com,13,Yes,45
ord10134,18-09-2024,19-09-2024,Barbara Smith,cust7021,Corporate,prod529,biscuits,grocery,West,Colorado,North Rodneyfurt,9,7937,20,57146.4,47040.27,10106.13,Creditcard,Delivered,Logan-Parsons,carlossimmons@rodriguez.org,23,No,0
ord10135,10-07-2024,17-07-2024,Benjamin Combs,cust7390,Consumer,prod279,laptop,electronics,West,Wisconsin,Port Kimberlyside,4,5730,5,21774,19566.3,2207.7,Netbanking,Delivered,Wolfe-Kim,kaylarubio@burch.com,88,No,0
ord10136,21-08-2025,28-08-2025,James Burton,cust9838,Consumer,prod318,mobile,electronics,South,Delaware,New Matthewborough,7,7927,0,55489,36760.51,18728.49,Creditcard,Pending,Rodriguez LLC,andersonjack@campbell.com,7,Yes,30
ord10137,11-06-2024,16-06-2024,Elizabeth Nunez,cust2225,Corporate,prod151,dryfruits,grocery,North,Connecticut,Lake Nancyside,6,3573,20,17150.4,13025.31,4125.09,UPI,Pending,"Mills, Cruz and Smith",rsmith@daugherty-leon.com,59,No,0
ord10138,24-12-2024,31-12-2024,Christopher Medina,cust4647,Home Office,prod458,calculator,office supply,South,Pennsylvania,Elizabethshire,1,7496,0,7496,6296.09,1199.91,Creditcard,Returned,Taylor-Burns,rwright@copeland-johnson.com,11,Yes,65
ord10139,06-01-2026,07-01-2026,Joshua Evans,cust4336,Consumer,prod943,mouse,electronics,North,California,New Carlosbury,9,6051,25,40844.25,30381.79,10462.46,Netbanking,Pending,"Rivera, Krueger and Sellers",veronicarobinson@moore.com,48,No,0
ord10140,18-04-2024,22-04-2024,Robert Pace,cust6380,Corporate,prod790,laptop,electronics,South,Louisiana,South Rachelstad,10,7777,5,73881.5,54689.35,19192.15,Netbanking,Returned,Matthews-Phillips,craigthomas@alvarez.com,84,No,0
ord10141,24-07-2025,27-07-2025,Jacqueline Brewer,cust9167,Home Office,prod598,pen,office supply,North,South Dakota,North Sharonview,10,7162,10,64458,56762.61,7695.39,Creditcard,Delivered,Gregory Group,justinhammond@riley.com,22,No,0
ord10142,01-03-2024,07-03-2024,Matthew Hall,cust7980,Corporate,prod938,notebook,office supply,South,Pennsylvania,Riveramouth,1,9829,0,9829,8437.2,1391.8,Netbanking,Cancelled,Mendez LLC,christopherryan@chase.org,73,No,0
ord10143,07-06-2024,12-06-2024,Lisa Hopkins,cust1968,Consumer,prod629,dryfruits,grocery,West,Tennessee,New Cheryl,10,9218,25,69135,44309.52,24825.48,Creditcard,Delivered,Baxter-Smith,amymoreno@flores.info,11,Yes,70
ord10144,25-07-2024,26-07-2024,Daniel Edwards,cust9053,Consumer,prod312,book-shelf,furniture,North,Wisconsin,East Alexistown,7,1819,5,12096.35,8094.07,4002.28,UPI,Delivered,Maldonado and Sons,wendy89@williams.com,46,No,0
ord10145,13-12-2024,20-12-2024,Fernando Delgado,cust2273,Corporate,prod298,tablet,electronics,East,Iowa,Anthonyside,10,4485,0,44850,32848.7,12001.3,UPI,Returned,"Brown, Henry and Chung",racheljohnson@freeman.com,55,No,0
ord10146,21-08-2025,22-08-2025,Darlene Thompson,cust3559,Consumer,prod995,notebook,office supply,North,Iowa,Christopherport,8,8819,5,67024.4,41292.33,25732.07,Creditcard,Delivered,"Jones, Young and Sweeney",greentaylor@brooks.com,40,No,0
ord10147,20-01-2025,23-01-2025,Jonathan Mcdonald,cust9906,Home Office,prod430,biscuits,grocery,West,Nevada,Port Rodney,10,2777,10,24993,19814.15,5178.85,UPI,Cancelled,Lutz-Wolfe,hopkinsalan@martinez-smith.com,81,No,0
ord10148,03-06-2024,07-06-2024,Tiffany Gallagher,cust3393,Corporate,prod312,biscuits,grocery,North,Mississippi,North Johnny,3,6111,0,18333,11614.99,6718.01,UPI,Delivered,Rodriguez LLC,christopher00@reyes-schneider.com,63,No,0
ord10149,16-01-2025,19-01-2025,Jennifer Garcia,cust9457,Consumer,prod534,biscuits,grocery,South,Massachusetts,Port Alexandraborough,6,3724,10,20109.6,14002.05,6107.55,Cash,Cancelled,"Walker, Franklin and Perez",gibsonaaron@jones-mccoy.org,38,No,0
ord10150,10-07-2025,12-07-2025,Steven Baker,cust2145,Consumer,prod705,dinning-table,furniture,North,California,Melissafort,8,5141,20,32902.4,21560.92,11341.48,UPI,Cancelled,"Wood, Johnson and Freeman",heather99@gonzalez-lee.info,86,No,0
ord10151,02-04-2024,03-04-2024,Erin Miller,cust2912,Consumer,prod679,juice-pack,grocery,South,Arizona,North David,6,8865,0,53190,40397.9,12792.1,UPI,Cancelled,Erickson-Thomas,leedeborah@smith-beck.biz,32,No,0
ord10152,02-10-2024,09-10-2024,Deanna Myers,cust7322,Corporate,prod679,file-folder,office supply,North,Utah,Benjaminbury,6,6760,25,30420,18567.01,11852.99,UPI,Returned,Sanford Inc,michael45@griffin.biz,51,No,0
ord10153,26-05-2025,29-05-2025,Meredith Guerrero,cust9556,Corporate,prod511,stapler,office supply,South,Oklahoma,New Robert,2,640,20,1024,850.71,173.29,UPI,Returned,Daniels Ltd,heather43@haynes-gamble.org,98,No,0
ord10154,17-10-2024,18-10-2024,Angela Cooke,cust5632,Home Office,prod287,book-shelf,furniture,East,Michigan,Evansfort,3,823,5,2345.55,2103.73,241.82,UPI,Returned,"Morales, Bailey and Stewart",bbaldwin@carpenter.com,28,No,0
ord10155,02-08-2024,04-08-2024,Michael Patrick,cust1736,Consumer,prod295,mouse,electronics,West,Maine,Port Davidfort,4,6451,0,25804,22544.72,3259.28,Netbanking,Returned,"Jackson, Cisneros and Silva",patrickrodriguez@brown.org,18,Yes,58
ord10156,21-07-2025,26-07-2025,Devin Haley,cust1045,Corporate,prod213,book-shelf,furniture,East,Wisconsin,Zacharyfurt,5,8184,20,32736,20084.21,12651.79,Cash,Returned,"Martin, Chan and Hale",jon80@hudson.info,21,No,0
ord10157,26-08-2024,02-09-2024,Logan Carrillo,cust1377,Home Office,prod263,ricebag,grocery,North,New Hampshire,Rileyland,8,2840,0,22720,18073.56,4646.44,UPI,Returned,May-Swanson,zramsey@lucas.com,55,No,0
ord10158,14-08-2025,21-08-2025,Katherine Brown,cust1807,Home Office,prod302,juice-pack,grocery,East,Rhode Island,West Todd,4,908,20,2905.6,2086.18,819.42,Netbanking,Delivered,"Jacobs, Howard and Green",natashasingh@duran-clark.com,58,No,0
ord10159,09-12-2025,12-12-2025,Debra Grant,cust3289,Home Office,prod438,ricebag,grocery,North,New York,East Amy,1,4448,10,4003.2,3325.76,677.44,Cash,Delivered,Stuart-Blake,mccormickluis@hampton-rice.biz,23,No,0
ord10160,01-08-2025,07-08-2025,Terry Webster,cust9651,Home Office,prod418,office chair,furniture,East,Maryland,Vasquezton,2,8602,25,12903,9257.62,3645.38,UPI,Returned,West-Haas,alvarezmichele@raymond.com,78,No,0
ord10161,08-11-2024,09-11-2024,Nancy Williams,cust4363,Home Office,prod906,dinning-table,furniture,South,Nebraska,Lake Sarah,2,9725,0,19450,14983.55,4466.45,Cash,Cancelled,Hale Inc,edward05@clark.org,9,Yes,92
ord10162,12-01-2025,15-01-2025,Nathan Phillips Jr.,cust6467,Consumer,prod243,cooking-oil,grocery,East,Rhode Island,East Isaachaven,3,3988,20,9571.2,8092.87,1478.33,Creditcard,Pending,"Lara, Morgan and Dillon",courtney76@miller.biz,69,No,0
ord10163,30-01-2026,06-02-2026,Christopher Miller,cust4051,Consumer,prod975,mobile,electronics,South,Maine,Blakeville,1,2529,20,2023.2,1223.38,799.82,Netbanking,Returned,"Cordova, Rodriguez and Morrison",lsims@short.com,62,No,0
ord10164,22-06-2024,27-06-2024,Kayla Mcdonald,cust2446,Consumer,prod489,pen,office supply,East,Maryland,Lesliechester,4,773,5,2937.4,2594.33,343.07,Cash,Cancelled,"Evans, Farmer and Stevens",willieowens@robertson.com,45,No,0
ord10165,05-01-2026,09-01-2026,Cody Johnson,cust8710,Home Office,prod520,headphones,electronics,East,New Jersey,Port Maryshire,3,7029,20,16869.6,11174.05,5695.55,Netbanking,Cancelled,Stevens and Sons,carriecunningham@cobb.org,20,No,0
ord10166,13-12-2025,14-12-2025,Douglas Collins,cust4237,Corporate,prod963,sugar,grocery,West,Arkansas,West Henryland,7,9854,25,51733.5,37314.21,14419.29,Netbanking,Cancelled,"Ortiz, Tucker and Shepherd",mariasnyder@evans-strickland.biz,84,No,0
ord10167,21-11-2024,27-11-2024,Jason Davis,cust8195,Corporate,prod619,dinning-table,furniture,North,Vermont,New Ronnieshire,3,5622,10,15179.4,11398.78,3780.62,Cash,Delivered,"Wright, Carrillo and Andrade",corygriffin@riley.biz,31,No,0
ord10168,13-07-2024,20-07-2024,Linda Hall,cust4663,Corporate,prod857,dinning-table,furniture,West,West Virginia,Seanhaven,9,6829,25,46095.75,40689.32,5406.43,Cash,Cancelled,Williamson-Norris,catherineterry@leach.com,64,No,0
ord10169,15-10-2024,22-10-2024,Todd Yu,cust7708,Corporate,prod249,laptop,electronics,South,Maryland,East Scottmouth,6,3979,0,23874,16466.11,7407.89,Creditcard,Delivered,"Edwards, Carter and Gutierrez",bianca57@gregory.net,46,No,0
ord10170,05-08-2024,12-08-2024,Timothy Campbell,cust2941,Consumer,prod691,stapler,office supply,South,New Hampshire,New Michaelbury,9,8803,0,79227,54697.35,24529.65,Creditcard,Pending,"Taylor, Goodman and Campbell",vsantos@allen.net,53,No,0
ord10171,02-05-2024,05-05-2024,William Brown,cust4364,Home Office,prod908,office chair,furniture,West,South Dakota,Lake Johnchester,10,2034,5,19323,16620.13,2702.87,Netbanking,Delivered,"Sanchez, Garcia and Boyd",atorres@berry.info,52,No,0
ord10172,25-04-2024,28-04-2024,Todd Watts,cust9618,Home Office,prod447,tablet,electronics,South,Pennsylvania,Ericaburgh,10,1495,25,11212.5,8332.3,2880.2,Netbanking,Returned,Rhodes-Ward,brucekevin@odonnell.biz,50,No,0
ord10173,04-07-2025,05-07-2025,Brent Scott,cust6273,Home Office,prod186,notebook,office supply,West,Oklahoma,North Kaylashire,10,1865,5,17717.5,12178.08,5539.42,Netbanking,Delivered,"Baldwin, Foster and Davis",jennifercooke@collier-smith.com,50,No,0
ord10174,08-09-2024,14-09-2024,Kristina Rose,cust8619,Corporate,prod917,study table,furniture,North,Michigan,Gomezton,2,4311,10,7759.8,5095.75,2664.05,Cash,Delivered,Gonzalez PLC,thomasrichard@lloyd-thompson.biz,51,No,0
ord10175,28-10-2024,03-11-2024,Rickey Murray,cust3948,Consumer,prod457,office chair,furniture,East,Alaska,Justinport,2,7491,20,11985.6,9289.34,2696.26,Netbanking,Pending,"Martinez, Lane and Ward",pharris@hunter.com,53,No,0
ord10176,11-12-2024,12-12-2024,Mr. Gregory Byrd,cust9900,Consumer,prod344,pen,office supply,North,Mississippi,Diamondmouth,1,2805,0,2805,2269.47,535.53,Cash,Pending,Wilson Inc,amanda12@rodriguez.com,93,No,0
ord10177,04-10-2025,11-10-2025,Nicholas Snyder,cust5348,Home Office,prod827,calculator,office supply,North,Colorado,Ryanfort,2,6606,25,9909,6095.35,3813.65,UPI,Delivered,"Singleton, Graham and Hill",jay22@boyd.com,47,No,0
ord10178,11-05-2024,13-05-2024,Shelly Brock,cust4745,Home Office,prod247,study table,furniture,North,Michigan,Bonillafort,3,9059,25,20382.75,16341.21,4041.54,Cash,Delivered,Chambers-Roberts,xnelson@allen-dyer.com,28,No,0
ord10179,11-08-2024,12-08-2024,Robert Thompson,cust9220,Corporate,prod588,cooking-oil,grocery,South,Nevada,West Shannon,6,4445,5,25336.5,21585.01,3751.49,Cash,Cancelled,Brown-Ortiz,swright@hernandez.biz,15,Yes,46
ord10180,01-02-2026,08-02-2026,Susan Baird,cust4902,Home Office,prod588,soundbar,electronics,East,Alabama,Lake Shannon,10,7081,5,67269.5,56767.77,10501.73,UPI,Pending,Wiggins LLC,stoutmark@webb.net,93,No,0
ord10181,13-06-2025,20-06-2025,Jennifer Miller,cust6742,Home Office,prod755,biscuits,grocery,East,Arizona,Port Timothyberg,8,5793,20,37075.2,26735.94,10339.26,Creditcard,Delivered,Reyes-Elliott,frankwheeler@leonard-greene.com,45,No,0
ord10182,25-12-2024,26-12-2024,Veronica Walker,cust4688,Consumer,prod903,study table,furniture,East,Nevada,Thompsonburgh,4,9356,0,37424,27250.07,10173.93,Netbanking,Pending,"Fletcher, Martin and Jones",trevortucker@jones.com,60,No,0
ord10183,15-10-2025,20-10-2025,Brendan Craig,cust8130,Home Office,prod920,stapler,office supply,South,Oregon,Beltranmouth,5,4205,20,16820,13952.95,2867.05,UPI,Returned,Gonzalez Group,alexander50@mathis-hayes.info,73,No,0
ord10184,23-03-2024,24-03-2024,Daniel Le,cust9534,Corporate,prod862,sugar,grocery,West,New York,Johnville,10,1835,5,17432.5,14718.69,2713.81,Cash,Delivered,"Smith, Walsh and Robinson",tannerbarnes@hester.biz,61,No,0
ord10185,05-09-2025,09-09-2025,Megan Simpson,cust8361,Corporate,prod280,dinning-table,furniture,West,Mississippi,Maryside,6,1425,10,7695,6852.52,842.48,Creditcard,Cancelled,"Williams, Kelly and Jones",hdelacruz@watson-peterson.com,79,No,0
ord10186,01-03-2025,02-03-2025,Alice Wood,cust3377,Corporate,prod944,file-folder,office supply,West,North Dakota,Petersland,8,7455,0,59640,50960.6,8679.4,UPI,Returned,Williams Group,donnaconway@gomez.net,54,No,0
ord10187,07-09-2024,09-09-2024,Scott Lewis,cust8488,Consumer,prod789,mobile,electronics,North,New Hampshire,North Zacharyburgh,6,9105,10,49167,34482.08,14684.92,Creditcard,Pending,Payne PLC,walkerchristine@mitchell.org,98,No,0
ord10188,31-03-2024,01-04-2024,Mrs. Danielle Joyce DVM,cust4636,Consumer,prod615,office chair,furniture,North,Alabama,Ericksonfort,6,9312,0,55872,47593.14,8278.86,Cash,Cancelled,Neal Ltd,carloschurch@arnold-higgins.net,58,No,0
ord10189,07-11-2024,11-11-2024,Kelly Wilson,cust9322,Home Office,prod489,file-folder,office supply,North,Virginia,Robertsview,4,1616,5,6140.8,4454.54,1686.26,UPI,Returned,"Knight, Larson and Booth",pedroanderson@mendez.org,41,No,0
ord10190,15-12-2025,17-12-2025,Nichole Schultz,cust3097,Home Office,prod420,juice-pack,grocery,North,Delaware,Kingshire,9,7074,10,57299.4,48042.6,9256.8,UPI,Returned,Contreras-Smith,usanders@walker-gomez.biz,25,No,0
ord10191,10-11-2024,13-11-2024,Robert Wolfe,cust3071,Home Office,prod706,tablet,electronics,South,Florida,New Alicia,10,2034,10,18306,13073.19,5232.81,Netbanking,Returned,Johnson-Martinez,jonathon05@burke.biz,78,No,0
ord10192,30-09-2024,02-10-2024,John Harris,cust1088,Home Office,prod270,headphones,electronics,East,Pennsylvania,Tiffanyborough,7,3345,25,17561.25,11584.22,5977.03,Creditcard,Cancelled,Mcpherson and Sons,kyle53@armstrong.info,7,Yes,92
ord10193,15-06-2025,16-06-2025,Jeffery Reed,cust1006,Corporate,prod461,dryfruits,grocery,East,Mississippi,New Annbury,5,2638,0,13190,10772.08,2417.92,UPI,Cancelled,Wilson-Park,jamiewelch@jones.com,100,No,0
ord10194,25-07-2025,28-07-2025,Jessica Pena,cust1621,Consumer,prod778,sofa,furniture,South,Alaska,Valeriefurt,9,213,20,1533.6,1271.55,262.05,UPI,Returned,Gibson-Haney,jonesjoseph@brown.org,46,No,0
ord10195,31-01-2026,04-02-2026,Sandra Hooper,cust6282,Home Office,prod860,tablet,electronics,West,New York,South James,6,7026,10,37940.4,30747.9,7192.5,UPI,Pending,Garcia-Barnett,jamiecortez@gardner.com,89,No,0
ord10196,23-06-2025,26-06-2025,Angela Gay,cust1184,Home Office,prod421,keyboard,electronics,North,Wyoming,Lindseychester,3,8220,10,22194,15243.27,6950.73,Creditcard,Delivered,Wagner-Short,josephgardner@jones.com,36,No,0
ord10197,14-01-2026,19-01-2026,Joseph Conner,cust9956,Home Office,prod237,mobile,electronics,South,Oregon,West Rebeccamouth,2,6467,5,12287.3,7737.45,4549.85,Creditcard,Delivered,Robinson-Nguyen,john02@rollins-smith.info,11,Yes,37
ord10198,30-10-2025,04-11-2025,Brent Rodriguez,cust4695,Home Office,prod413,keyboard,electronics,South,New Hampshire,East Lawrence,6,6627,20,31809.6,23766.11,8043.49,Cash,Delivered,"Meyer, Smith and Cole",david87@perkins.biz,2,Yes,35
ord10199,12-08-2024,14-08-2024,Kathleen Downs,cust1845,Corporate,prod220,notebook,office supply,North,Oregon,New Matthew,4,350,10,1260,964.88,295.12,Creditcard,Delivered,"Lutz, Watts and Simmons",johnsonstanley@lara-sharp.com,54,No,0
ord10200,29-05-2024,31-05-2024,Anthony Day,cust9839,Corporate,prod520,office chair,furniture,East,Kansas,Marshallmouth,4,8207,25,24621,15424.08,9196.92,Creditcard,Delivered,Sparks-Warren,teresamurphy@owens.com,42,No,0
ord10201,06-11-2024,08-11-2024,Dawn Barrett,cust5557,Corporate,prod807,sofa,furniture,South,Oregon,East Charles,4,8813,0,35252,27500.73,7751.27,UPI,Delivered,"Williams, Williams and Fisher",jasonowens@dominguez-taylor.com,37,No,0
ord10202,27-11-2025,30-11-2025,Jesse Lamb,cust7120,Consumer,prod151,study table,furniture,South,Ohio,West John,3,1366,20,3278.4,2940.59,337.81,Netbanking,Returned,Villanueva-Werner,nicholsdanielle@chapman.com,67,No,0
